Day,Shelter Name,Ratio
306,Hope Mission - Herb Jamieson Centre,0.112
252,Urban Manor - Short Term Supportive,0.8666666666666667
329,Urban Manor - Short Term Supportive,0.9466666666666667
158,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
101,Hope Mission - Women WEmS,0.7
110,McCauley Lodge - Short Term Supportive,0.9827586206896551
47,Hope Mission - Intox Centre,1.0142857142857142
266,Hope Mission - Mat Emergency Shelter Program,0.8
244,McCauley Lodge - Short Term Supportive,1.0
9,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7027027027027027
264,Urban Manor - Short Term Supportive,0.7733333333333333
325,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8378378378378378
278,Hope Mission - Youth,0.36666666666666664
198,Sparling Lodge - Short Term Supportive,0.9
327,Hope Mission - Youth,0.6333333333333333
349,Hope Mission - Youth,0.6166666666666667
137,Urban Manor - Short Term Supportive,0.8933333333333333
261,Hope Mission - Mat Emergency Shelter Program,0.725
78,WEAC,0.7878787878787878
32,McCauley Lodge - Short Term Supportive,1.0
68,WEAC,0.9545454545454546
10,Urban Manor - Short Term Supportive,0.9466666666666667
114,Sparling Lodge - Short Term Supportive,1.0
350,McCauley Lodge - Short Term Supportive,1.0
214,Sparling Lodge - Short Term Supportive,0.95
157,McCauley Lodge - Short Term Supportive,1.0
100,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
118,WEAC,0.9848484848484849
31,Urban Manor - Short Term Supportive,0.8
229,Hope Mission - Women WEmS,0.6714285714285714
230,Hope Mission - Intox Centre,1.042857142857143
177,Elizabeth House - Short Term Supportive,0.875
278,Hope Mission - Youth,0.48333333333333334
214,Hope Mission - Youth,0.6333333333333333
177,Sparling Lodge - Short Term Supportive,1.0
128,Hope Mission - Intox Centre,0.7714285714285715
315,Hope Mission - Herb Jamieson Centre,1.132
276,Hope Mission - Mat Emergency Shelter Program,0.775
191,Edwardson Place - Short Term Supportive,0.9166666666666666
226,McCauley Lodge - Short Term Supportive,1.0
185,Hope Mission - Herb Jamieson Centre,0.764
5,McCauley Lodge - Short Term Supportive,0.9827586206896551
316,WEAC,0.9696969696969697
226,McCauley Lodge - Short Term Supportive,0.9655172413793104
318,Sparling Lodge - Short Term Supportive,1.0
121,Sparling Lodge - Short Term Supportive,1.0
277,Hope Mission - Youth,0.5666666666666667
365,Hope Mission - Mat Emergency Shelter Program,0.565
60,Hope Mission - Women WEmS,0.6428571428571429
19,Hope Mission - Mat Emergency Shelter Program,0.67
84,Hope Mission - Women WEmS,0.7428571428571429
55,Urban Manor - Short Term Supportive,0.88
357,Hope Mission - Women WEmS,0.9142857142857143
314,McCauley Lodge - Short Term Supportive,1.0
314,Sparling Lodge - Short Term Supportive,1.0
311,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8445945945945946
84,Hope Mission - Herb Jamieson Centre,0.592
220,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6216216216216216
358,Hope Mission - Women WEmS,0.4714285714285714
22,McCauley Lodge - Short Term Supportive,1.0
298,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9864864864864865
306,Hope Mission - Mat Emergency Shelter Program,0.765
83,Urban Manor - Short Term Supportive,0.9066666666666666
287,Urban Manor - Short Term Supportive,0.76
357,Hope Mission - Herb Jamieson Centre,0.66
332,Hope Mission - Intox Centre,1.0285714285714285
42,Hope Mission - Mat Emergency Shelter Program,0.875
152,Urban Manor - Short Term Supportive,0.9733333333333334
135,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
142,McCauley Lodge - Short Term Supportive,1.0
63,Sparling Lodge - Short Term Supportive,1.0
190,Urban Manor - Short Term Supportive,0.8
48,Elizabeth House - Short Term Supportive,0.9166666666666666
341,Edwardson Place - Short Term Supportive,0.7916666666666666
158,Hope Mission - Youth,0.4666666666666667
275,Sparling Lodge - Short Term Supportive,1.0
253,Hope Mission - Youth,0.6833333333333333
276,Hope Mission - Intox Centre,1.0285714285714285
92,Urban Manor - Short Term Supportive,0.88
65,Hope Mission - Intox Centre,0.8285714285714286
66,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.831081081081081
112,WEAC,0.8533333333333334
296,McCauley Lodge - Short Term Supportive,0.9827586206896551
96,WEAC,0.8333333333333334
94,Sparling Lodge - Short Term Supportive,1.0
343,Hope Mission - Mat Emergency Shelter Program,0.655
172,Sparling Lodge - Short Term Supportive,1.0
338,Hope Mission - Youth,0.4666666666666667
357,Sparling Lodge - Short Term Supportive,1.0
127,McCauley Lodge - Short Term Supportive,1.0
23,Hope Mission - Intox Centre,1.0142857142857142
323,McCauley Lodge - Short Term Supportive,1.0
156,Hope Mission - Youth,0.48333333333333334
309,Hope Mission - Intox Centre,1.0714285714285714
110,Hope Mission - Mat Emergency Shelter Program,0.77
146,Hope Mission - Herb Jamieson Centre,0.64
260,WEAC,0.9545454545454546
40,Hope Mission - Youth,0.38333333333333336
175,Hope Mission - Intox Centre,0.9571428571428572
252,Hope Mission - Youth,0.45
13,Hope Mission - Herb Jamieson Centre,1.044
214,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
132,McCauley Lodge - Short Term Supportive,0.9827586206896551
201,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
236,Urban Manor - Short Term Supportive,0.7866666666666666
266,WEAC,0.8939393939393939
256,Hope Mission - Herb Jamieson Centre,0.888
182,Hope Mission - Herb Jamieson Centre,0.668
155,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
50,McCauley Lodge - Short Term Supportive,1.0
274,Hope Mission - Herb Jamieson Centre,0.72
177,WEAC,0.9090909090909091
155,Sparling Lodge - Short Term Supportive,0.95
336,Hope Mission - Women WEmS,0.8285714285714286
50,Hope Mission - Women WEmS,0.9571428571428572
251,Sparling Lodge - Short Term Supportive,1.0
342,Hope Mission - Women WEmS,1.0
44,Hope Mission - Youth,0.6166666666666667
259,WEAC,0.9393939393939394
55,Hope Mission - Intox Centre,0.8285714285714286
179,McCauley Lodge - Short Term Supportive,1.0
91,Urban Manor - Short Term Supportive,0.9333333333333333
40,McCauley Lodge - Short Term Supportive,1.0
356,Elizabeth House - Short Term Supportive,0.8333333333333334
92,Urban Manor - Short Term Supportive,0.9466666666666667
307,WEAC,1.0
359,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9121621621621622
262,Hope Mission - Herb Jamieson Centre,0.756
90,Urban Manor - Short Term Supportive,0.88
97,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8716216216216216
353,Urban Manor - Short Term Supportive,0.8266666666666667
253,Hope Mission - Herb Jamieson Centre,0.624
70,Hope Mission - Herb Jamieson Centre,0.624
186,Urban Manor - Short Term Supportive,0.7466666666666667
279,Hope Mission - Women WEmS,0.6428571428571429
149,Elizabeth House - Short Term Supportive,0.7916666666666666
197,McCauley Lodge - Short Term Supportive,0.9827586206896551
78,Hope Mission - Mat Emergency Shelter Program,0.64
200,Urban Manor - Short Term Supportive,0.8533333333333334
296,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
66,McCauley Lodge - Short Term Supportive,1.0
228,Hope Mission - Mat Emergency Shelter Program,0.695
317,Hope Mission - Mat Emergency Shelter Program,0.525
342,Hope Mission - Mat Emergency Shelter Program,0.68
96,Hope Mission - Women WEmS,0.7714285714285715
140,WEAC,0.8666666666666667
201,Hope Mission - Herb Jamieson Centre,0.764
213,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6554054054054054
180,Hope Mission - Herb Jamieson Centre,0.452
320,Sparling Lodge - Short Term Supportive,1.0
302,Urban Manor - Short Term Supportive,0.92
248,Hope Mission - Herb Jamieson Centre,0.672
5,Hope Mission - Intox Centre,1.0714285714285714
129,WEAC,0.6326530612244898
45,Hope Mission - Intox Centre,1.1285714285714286
80,Sparling Lodge - Short Term Supportive,1.0
239,Hope Mission - Herb Jamieson Centre,0.724
170,Urban Manor - Short Term Supportive,0.8133333333333334
278,Hope Mission - Herb Jamieson Centre,0.516
175,Urban Manor - Short Term Supportive,0.88
125,Hope Mission - Herb Jamieson Centre,1.128
55,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.918918918918919
317,Hope Mission - Intox Centre,1.0142857142857142
207,Hope Mission - Women WEmS,0.5571428571428572
34,Hope Mission - Herb Jamieson Centre,0.844
3,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8513513513513513
153,Urban Manor - Short Term Supportive,0.8133333333333334
22,Hope Mission - Herb Jamieson Centre,1.468
95,Sparling Lodge - Short Term Supportive,1.0
207,Hope Mission - Mat Emergency Shelter Program,0.81
243,Sparling Lodge - Short Term Supportive,1.0
169,Hope Mission - Youth,0.6333333333333333
324,Sparling Lodge - Short Term Supportive,1.0
302,Urban Manor - Short Term Supportive,0.7466666666666667
302,McCauley Lodge - Short Term Supportive,1.0
342,Hope Mission - Mat Emergency Shelter Program,0.75
319,WEAC,0.9090909090909091
51,WEAC,0.8333333333333334
122,Hope Mission - Mat Emergency Shelter Program,0.65
69,McCauley Lodge - Short Term Supportive,1.0
249,Hope Mission - Mat Emergency Shelter Program,0.75
305,WEAC,0.64
21,Hope Mission - Intox Centre,1.0285714285714285
289,Urban Manor - Short Term Supportive,0.7466666666666667
114,Hope Mission - Intox Centre,1.0142857142857142
139,WEAC,0.8666666666666667
163,McCauley Lodge - Short Term Supportive,1.0
279,WEAC,0.8939393939393939
166,Hope Mission - Mat Emergency Shelter Program,0.69
244,Hope Mission - Youth,0.25
114,McCauley Lodge - Short Term Supportive,1.0
320,Hope Mission - Intox Centre,1.0571428571428572
350,Hope Mission - Youth,0.45
14,McCauley Lodge - Short Term Supportive,0.9655172413793104
23,WEAC,0.9393939393939394
208,Hope Mission - Herb Jamieson Centre,0.4
96,Hope Mission - Mat Emergency Shelter Program,0.68
353,Hope Mission - Intox Centre,1.0
280,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8851351351351351
48,McCauley Lodge - Short Term Supportive,0.9827586206896551
3,Sparling Lodge - Short Term Supportive,1.0
128,Hope Mission - Youth,0.4166666666666667
23,Hope Mission - Youth,0.6166666666666667
91,Sparling Lodge - Short Term Supportive,1.05
234,Hope Mission - Women WEmS,0.7142857142857143
286,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9797297297297297
153,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
107,Hope Mission - Women WEmS,0.7857142857142857
236,McCauley Lodge - Short Term Supportive,0.9655172413793104
330,Hope Mission - Herb Jamieson Centre,0.484
62,Urban Manor - Short Term Supportive,0.9466666666666667
288,Hope Mission - Youth,0.36666666666666664
218,Sparling Lodge - Short Term Supportive,0.95
350,WEAC,0.8
96,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
4,Urban Manor - Short Term Supportive,0.9466666666666667
170,Hope Mission - Mat Emergency Shelter Program,0.705
23,Sparling Lodge - Short Term Supportive,1.0
182,Hope Mission - Intox Centre,1.0142857142857142
122,McCauley Lodge - Short Term Supportive,1.0
263,WEAC,0.9545454545454546
306,McCauley Lodge - Short Term Supportive,0.9827586206896551
295,Urban Manor - Short Term Supportive,0.8933333333333333
243,Hope Mission - Intox Centre,0.9857142857142858
1,McCauley Lodge - Short Term Supportive,1.0
35,Sparling Lodge - Short Term Supportive,0.95
6,Hope Mission - Herb Jamieson Centre,1.232
339,Hope Mission - Women WEmS,0.8428571428571429
271,WEAC,0.8484848484848485
302,Sparling Lodge - Short Term Supportive,1.0
111,Hope Mission - Mat Emergency Shelter Program,0.76
73,Urban Manor - Short Term Supportive,0.9066666666666666
208,WEAC,0.8787878787878788
189,Sparling Lodge - Short Term Supportive,1.0
145,Edwardson Place - Short Term Supportive,0.75
183,WEAC,0.8
56,WEAC,0.88
278,McCauley Lodge - Short Term Supportive,1.0
86,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
92,Hope Mission - Youth,0.6333333333333333
150,Edwardson Place - Short Term Supportive,0.875
28,McCauley Lodge - Short Term Supportive,1.0
43,WEAC,0.9696969696969697
73,Hope Mission - Intox Centre,1.0714285714285714
168,WEAC,1.0303030303030303
227,McCauley Lodge - Short Term Supportive,0.9655172413793104
94,Hope Mission - Youth,0.5166666666666667
287,Sparling Lodge - Short Term Supportive,1.0
266,McCauley Lodge - Short Term Supportive,1.0
206,Hope Mission - Mat Emergency Shelter Program,0.78
323,Hope Mission - Herb Jamieson Centre,0.72
232,McCauley Lodge - Short Term Supportive,1.0
159,Hope Mission - Herb Jamieson Centre,0.556
77,Hope Mission - Herb Jamieson Centre,0.764
128,Hope Mission - Mat Emergency Shelter Program,0.85
291,Hope Mission - Women WEmS,1.1
183,McCauley Lodge - Short Term Supportive,0.9655172413793104
256,WEAC,0.9393939393939394
277,Hope Mission - Women WEmS,0.5571428571428572
11,McCauley Lodge - Short Term Supportive,0.9827586206896551
182,Hope Mission - Mat Emergency Shelter Program,0.665
218,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6418918918918919
280,Hope Mission - Mat Emergency Shelter Program,0.81
131,Hope Mission - Mat Emergency Shelter Program,0.8
180,Elizabeth House - Short Term Supportive,0.7916666666666666
165,Urban Manor - Short Term Supportive,0.8266666666666667
54,WEAC,0.696969696969697
165,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8648648648648649
94,Hope Mission - Youth,0.4666666666666667
200,Sparling Lodge - Short Term Supportive,0.95
274,Hope Mission - Women WEmS,0.8714285714285714
8,Elizabeth House - Short Term Supportive,0.8333333333333334
358,Hope Mission - Intox Centre,0.8714285714285714
4,Hope Mission - Mat Emergency Shelter Program,0.86
159,Hope Mission - Women WEmS,0.7285714285714285
317,Hope Mission - Youth,0.36666666666666664
76,Hope Mission - Youth,0.6333333333333333
207,Hope Mission - Mat Emergency Shelter Program,0.605
139,Edwardson Place - Short Term Supportive,0.875
208,Urban Manor - Short Term Supportive,0.84
179,Sparling Lodge - Short Term Supportive,1.0
306,WEAC,0.9545454545454546
26,McCauley Lodge - Short Term Supportive,1.0
299,Hope Mission - Intox Centre,1.042857142857143
75,Hope Mission - Herb Jamieson Centre,0.576
211,Elizabeth House - Short Term Supportive,0.7916666666666666
325,Hope Mission - Mat Emergency Shelter Program,0.89
115,McCauley Lodge - Short Term Supportive,1.0
338,Hope Mission - Mat Emergency Shelter Program,0.725
53,Hope Mission - Mat Emergency Shelter Program,0.745
118,Hope Mission - Mat Emergency Shelter Program,0.625
31,Hope Mission - Herb Jamieson Centre,0.528
329,Hope Mission - Herb Jamieson Centre,0.848
281,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9391891891891891
340,Sparling Lodge - Short Term Supportive,1.0
75,Hope Mission - Mat Emergency Shelter Program,0.635
135,Hope Mission - Youth,0.7
321,McCauley Lodge - Short Term Supportive,1.0
100,Hope Mission - Mat Emergency Shelter Program,0.68
257,Hope Mission - Women WEmS,0.45714285714285713
232,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
271,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
221,Hope Mission - Intox Centre,0.8285714285714286
69,Sparling Lodge - Short Term Supportive,1.0
128,Hope Mission - Women WEmS,0.9142857142857143
48,Hope Mission - Herb Jamieson Centre,0.596
130,Hope Mission - Women WEmS,0.7
53,Hope Mission - Herb Jamieson Centre,0.764
226,WEAC,0.8
244,McCauley Lodge - Short Term Supportive,1.0
336,Hope Mission - Mat Emergency Shelter Program,0.845
247,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
222,Hope Mission - Mat Emergency Shelter Program,0.79
325,Hope Mission - Herb Jamieson Centre,0.7
284,Hope Mission - Women WEmS,0.6428571428571429
276,Hope Mission - Herb Jamieson Centre,0.552
82,Hope Mission - Intox Centre,1.0571428571428572
299,WEAC,0.9696969696969697
308,Hope Mission - Intox Centre,1.1142857142857143
309,Hope Mission - Intox Centre,0.9571428571428572
179,Hope Mission - Women WEmS,0.5285714285714286
316,Urban Manor - Short Term Supportive,0.76
258,Hope Mission - Women WEmS,0.7142857142857143
73,Hope Mission - Mat Emergency Shelter Program,0.63
